what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1382627159502
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1382627162303
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1382627163096
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1382627165381
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1382627167986
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1382627174987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382627177906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382627179605
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1382627182000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382627184213
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382627375927
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1382627377069
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1382627378472
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1382627397990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382627401117
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382627418895
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1382627420281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382627424090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382627425502
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382627435854
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382627671886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382627675342
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382627676265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382627678053
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382627798621
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1382627800327
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1382627801623
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1382627804854
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1382627815335
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1382627820117
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1382627823507
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1382627829946
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382627832575
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382627834059
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382627837056
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382627997176
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1382627997669
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1382628003637
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1382628004770
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1382628005970
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1382628006769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382628008793
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382628236836
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1382628244022
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1382628259291
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1382628267068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382628270264
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382628271252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382628274099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382628461372
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382628470185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382628480047
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1382628480679
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382628481808
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382628487691
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382628490770
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382628491474
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382628493186
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382628502394
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1382628504333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382628509103
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382628522384
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1382628549779
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1382628554811
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382628555157
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382628555678
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1382628561001
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1382628566521
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1382628571082
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382628573520
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382628574403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382628577019
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382628594257
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1382628594847
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382628623238
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382628840948
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382628842895
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382629117059
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1382629117872
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382629120559
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382629121320
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1382629122813
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382629124375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382629227706
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382629228552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382629560217
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1382629568557
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1382629569829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382629572863
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382629573887
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382629576702
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382630198983
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1382630199000
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1382630262428
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382630268319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382630278861
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1382630284692
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1382630319593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1382630320034
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1382630320407
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1382630320902
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1382630331319
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1382630352705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382630353147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382630354045
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1382630367483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382630371623
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382630372691
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1382630375096
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382630379748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382630381230
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1382630381976
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382630384733
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382630385618
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1382630385744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382630387458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382630387463
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1382630389424
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382630390394
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382630394691
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382630395346
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382630396951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382630397673
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382630582657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1382630586392
